Filename,Segment,WC,WPS,Sixltr,Dic,Funct,TotPron,PronPer,Yo,Nosotro,TuUtd,ElElla,Ellos,PronImp,Articulo,Verbos,VerbAux,Pasado,Present,Futuro,Adverb,Prepos,Conjunc,Negacio,Cuantif,Numeros,Maldec,verbYO,verbTU,verbNOS,verbosEL,verbELLOS,Subjuntiv,VosUtds,formal,informal,verbVos,Social,Familia,Amigos,Humanos,Afect,EmoPos,EmoNeg,Ansiedad,Enfado,Triste,MecCog,Insight,Causa,Discrep,Tentat,Certeza,Inhib,Incl,Excl,Percept,Ver,Oir,Sentir,Biolog,Cuerpo,Salud,Sexual,Ingerir,Relativ,Movim,Espacio,Tiempo,Trabajo,Logro,Placer,Hogar,Dinero,Relig,Muerte,Asentir,NoFluen,Relleno,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
al14.txt,1,1103,"19,35","18,77","73,25","47,69","14,51","7,98","0,54","0,09","0,27","7,34","2,54","6,53","10,79","9,97","0,54","1,99","6,80","0,00","3,72","13,24","7,07","2,90","2,09","0,54","0,09","2,09","0,09","0,09","3,35","1,18","0,82","0,36","0,00","0,00","0,00","8,52","0,36","0,00","0,63","3,72","2,45","1,63","0,00","0,82","0,63","22,85","2,45","1,00","0,73","2,72","1,54","0,54","8,52","2,54","2,27","0,63","0,82","0,36","1,81","0,63","0,63","0,18","0,54","8,25","1,81","5,44","1,90","1,90","1,99","0,73","0,54","0,73","0,18","0,54","0,45","0,00","0,00","7,25","5,17","2,09","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
al15.txt,1,871,"18,53","21,70","74,17","47,76","11,02","5,51","0,00","0,23","0,11","5,51","1,26","5,51","13,20","8,04","0,23","1,61","5,63","0,00","2,64","13,66","7,58","1,49","2,64","3,67","0,00","0,23","0,00","0,11","2,87","0,34","0,69","0,46","0,00","0,00","0,00","6,43","0,23","0,00","0,80","4,13","2,30","1,95","0,11","1,03","0,46","20,67","1,95","0,92","1,03","2,41","2,64","0,34","7,35","3,67","1,72","0,23","0,46","0,69","1,61","0,80","0,34","0,34","0,92","7,46","1,38","4,94","1,95","2,64","1,15","1,15","0,11","0,80","0,23","0,34","0,46","0,00","0,00","8,73","5,05","3,10","0,11","0,00","0,46","0,00","0,00","0,00","0,00","0,00","0,00"
al16.txt,1,928,"14,28","22,31","72,09","46,88","11,64","6,57","0,00","0,00","0,54","6,57","1,40","5,06","10,99","10,56","0,32","2,80","6,36","0,00","4,31","16,06","6,03","1,51","1,19","2,26","0,32","0,65","0,00","0,11","2,91","1,19","1,08","0,32","0,00","0,00","0,00","7,97","0,54","0,54","0,11","4,63","1,29","3,56","0,00","2,26","0,22","17,78","1,62","1,08","1,29","1,94","1,29","0,32","5,82","2,26","2,48","0,11","0,97","0,22","2,05","0,43","0,54","0,00","1,19","9,27","2,26","5,17","2,91","2,48","1,62","0,54","0,22","1,51","0,65","0,86","0,11","0,00","0,00","10,78","5,82","3,02","0,43","0,00","1,51","0,00","0,00","0,00","0,00","0,00","0,00"
al17.txt,1,749,"15,94","22,56","71,43","47,93","13,62","8,01","0,13","0,13","0,40","7,61","2,54","5,61","13,89","10,01","0,53","3,34","5,34","0,00","2,27","15,62","6,01","0,67","1,60","3,07","0,00","0,93","0,00","0,27","4,01","0,67","0,93","0,27","0,00","0,00","0,00","8,41","0,80","0,40","0,80","3,87","1,20","2,54","0,13","1,47","0,27","15,89","0,93","1,34","1,34","1,47","0,40","0,27","5,61","1,60","2,40","0,27","0,93","0,27","1,74","0,53","0,40","0,13","0,80","7,08","1,60","5,07","1,07","3,34","2,27","0,13","0,40","1,07","0,00","0,40","0,27","0,00","0,00","9,08","6,14","2,27","0,00","0,00","0,40","0,00","0,00","0,00","0,00","0,00","0,27"
al18.txt,1,923,"16,19","24,27","69,77","45,83","11,70","5,63","0,11","0,00","0,65","5,20","1,52","6,07","9,10","8,78","1,08","1,84","6,39","0,00","3,25","15,82","8,34","1,41","1,73","2,49","0,11","1,30","0,11","0,33","3,14","0,54","1,08","0,11","0,00","0,33","0,00","7,48","0,33","0,22","0,65","3,79","1,63","2,28","0,11","1,73","0,11","22,86","2,38","0,98","0,87","3,47","1,84","0,22","7,37","2,93","2,06","0,65","0,65","0,00","1,30","0,33","0,11","0,22","0,76","7,58","1,52","5,09","1,63","2,60","2,49","0,54","0,33","0,43","0,22","0,43","0,11","0,00","0,00","10,83","5,63","4,55","0,11","0,00","0,54","0,00","0,00","0,00","0,00","0,00","0,00"
al19.txt,1,1044,"16,06","23,75","72,99","46,55","13,03","6,90","0,10","0,19","0,38","6,61","2,68","6,13","10,92","10,44","0,38","1,15","8,81","0,00","3,93","12,93","8,05","2,39","1,63","1,53","0,00","0,57","0,00","0,29","3,35","1,05","1,25","0,38","0,00","0,00","0,00","7,57","0,10","0,29","0,48","3,83","1,92","2,01","0,38","0,67","0,19","20,31","1,25","1,05","1,44","3,35","1,34","0,00","6,32","3,35","2,59","0,57","0,77","0,38","1,25","0,38","0,19","0,10","0,86","8,14","1,92","3,83","2,97","2,39","2,68","2,39","0,57","0,38","0,00","0,29","0,29","0,00","0,00","9,29","5,56","2,78","0,19","0,00","0,67","0,00","0,10","0,00","0,00","0,00","0,00"
al20.txt,1,1090,"21,37","22,20","73,21","48,44","14,59","8,07","0,00","0,18","0,64","7,98","2,11","6,51","13,39","8,17","0,46","1,38","6,51","0,00","3,12","15,32","5,60","1,56","2,02","1,74","0,09","0,46","0,18","0,18","2,39","1,10","1,19","0,28","0,00","0,00","0,00","9,17","1,10","0,09","0,92","3,49","1,28","1,28","0,28","0,73","0,09","18,44","1,74","0,28","1,10","2,57","1,28","0,28","5,41","2,11","2,39","0,37","0,73","0,46","1,47","0,64","0,09","0,28","0,73","6,06","1,56","3,39","1,65","3,12","2,11","1,10","0,55","0,28","0,28","0,28","0,18","0,00","0,00","8,90","4,13","3,85","0,28","0,00","0,55","0,00","0,00","0,00","0,00","0,00","0,09"
jel01.txt,1,2080,"23,64","22,12","71,49","45,62","11,39","7,07","0,29","0,14","0,43","6,54","2,50","4,33","13,27","9,13","0,82","2,74","5,14","0,14","3,61","15,00","4,52","1,39","1,35","2,93","0,14","1,06","0,00","0,48","2,60","0,29","0,72","0,29","0,00","0,10","0,00","8,51","0,82","0,10","0,34","3,46","2,45","0,87","0,19","0,38","0,19","16,49","2,26","1,59","0,96","2,69","1,11","0,29","5,91","1,63","2,07","0,43","0,72","0,19","1,39","0,77","0,19","0,05","0,72","10,62","1,88","5,77","3,56","2,26","1,83","0,62","0,38","1,20","0,48","0,19","0,29","0,05","0,00","13,56","3,56","6,68","1,54","0,29","0,62","0,19","0,00","0,00","0,00","0,48","0,19"
jel02.txt,1,1412,"22,41","21,53","62,82","42,00","9,21","6,37","0,35","0,00","0,21","6,02","1,42","2,83","12,11","8,07","0,28","2,20","5,10","0,00","2,83","16,57","4,32","0,64","1,20","3,97","0,00","0,64","0,07","0,00","2,27","0,64","1,27","0,14","0,00","0,00","0,00","5,95","0,14","0,28","0,35","2,34","1,42","0,92","0,14","0,57","0,14","13,24","1,77","0,99","0,85","2,48","1,20","0,21","5,95","1,27","2,27","0,42","0,71","0,28","1,13","0,21","0,07","0,07","0,78","9,07","2,20","5,10","2,83","2,83","0,99","0,85","0,35","0,85","0,14","0,50","0,14","0,00","0,00","14,73","4,53","6,59","1,27","0,00","0,42","0,00","1,42","0,00","0,00","0,42","0,07"
jel03.txt,1,1312,"25,73","22,10","74,09","46,49","11,97","7,62","0,00","0,61","0,23","7,62","2,36","4,34","13,26","8,16","1,14","0,69","6,02","0,08","3,12","14,41","5,64","1,45","1,45","2,82","0,15","0,76","0,00","0,84","1,68","0,61","1,37","0,30","0,00","0,00","0,00","8,46","0,30","0,08","0,84","4,50","2,44","0,91","0,30","0,46","0,23","18,67","1,83","2,06","1,14","1,75","0,84","0,53","6,17","2,44","1,52","0,76","0,08","0,00","1,14","0,23","0,38","0,23","0,46","9,07","2,13","5,41","2,06","3,43","3,05","1,14","0,69","1,75","0,23","0,23","0,30","0,00","0,00","12,12","3,35","6,17","1,30","0,15","0,53","0,00","0,00","0,00","0,00","0,61","0,00"
jel04.txt,1,1091,"20,20","21,17","74,24","48,30","12,92","6,60","0,18","0,37","0,18","6,32","1,19","6,32","14,85","10,54","1,37","2,02","7,61","0,00","3,30","13,02","5,68","1,83","1,65","2,66","0,00","1,19","0,00","0,46","3,85","0,82","1,74","0,37","0,00","0,00","0,00","6,97","0,09","0,00","0,00","2,02","1,47","0,82","0,09","0,09","0,00","21,26","3,21","1,47","1,28","4,49","2,75","0,46","6,14","2,29","1,74","0,18","0,73","0,27","0,46","0,00","0,09","0,00","0,37","11,00","2,66","5,50","3,85","2,75","1,19","0,82","0,27","1,83","0,27","0,27","0,55","0,00","0,00","11,55","3,67","4,58","1,01","0,00","1,28","0,00","0,18","0,00","0,00","0,55","0,27"
jel05.txt,1,786,"21,24","22,77","73,92","47,20","13,23","7,00","0,51","0,13","0,38","6,23","2,04","6,23","11,96","9,41","0,76","2,16","5,85","0,13","3,44","14,76","4,71","2,80","1,40","2,42","0,13","1,40","0,00","0,13","2,54","0,51","1,02","0,38","0,00","0,13","0,00","8,91","0,25","0,13","0,25","3,31","1,91","0,76","0,13","0,38","0,00","19,72","3,31","0,76","1,65","2,54","2,29","0,38","5,47","2,42","2,42","0,89","0,64","0,38","1,02","0,38","0,38","0,13","0,38","6,74","1,78","3,94","1,53","4,07","2,54","1,02","0,13","1,15","0,13","0,00","0,25","0,00","0,00","13,61","4,83","4,71","1,27","0,38","0,13","0,13","0,00","1,78","0,00","0,25","0,13"
jel06.txt,1,931,"25,16","22,13","66,17","43,39","11,82","8,38","1,40","0,64","0,11","6,77","1,93","3,44","13,53","10,10","0,43","1,93","6,87","0,00","3,54","12,03","5,80","1,72","0,86","2,47","0,11","1,18","0,00","0,32","2,26","1,07","1,40","0,43","0,00","0,00","0,00","7,09","0,21","0,11","0,32","3,01","1,61","1,40","0,00","0,97","0,32","14,72","2,15","0,75","0,54","1,18","1,50","0,21","7,41","1,18","1,83","0,32","0,64","0,43","1,07","0,54","0,11","0,32","0,43","7,30","1,93","4,19","2,36","2,69","2,79","0,64","0,11","0,11","0,64","0,43","0,00","0,00","0,00","13,43","3,65","6,34","1,83","0,21","0,21","0,21","0,32","0,00","0,00","0,54","0,11"
jel07.txt,1,971,"26,24","20,70","67,04","46,14","10,92","7,11","0,10","0,10","0,31","6,80","2,68","3,81","12,46","6,39","0,51","1,96","3,81","0,00","3,60","15,96","4,53","1,44","1,54","3,50","0,00","0,51","0,10","0,00","2,47","0,31","0,82","0,31","0,00","0,00","0,00","7,62","0,72","0,51","0,51","2,57","1,44","0,62","0,00","0,41","0,00","13,08","0,82","0,31","0,82","2,06","0,82","0,31","6,28","1,24","2,27","0,62","1,03","0,10","1,13","0,41","0,00","0,00","0,82","9,27","2,37","4,53","3,30","1,96","0,72","1,34","0,82","1,85","0,51","0,21","0,21","0,00","0,00","11,64","4,02","6,08","0,82","0,10","0,10","0,00","0,00","0,00","0,00","0,21","0,31"
jel08.txt,1,750,"24,19","21,73","76,67","52,93","16,53","10,13","0,40","0,27","0,40","9,60","2,40","6,40","15,73","8,67","0,67","1,87","6,00","0,00","4,93","14,67","5,07","2,40","1,33","1,60","0,00","0,80","0,00","0,27","2,53","0,67","1,87","0,67","0,00","0,00","0,00","9,60","0,40","0,00","0,67","2,67","1,07","1,73","0,27","0,80","0,27","18,53","1,47","0,53","0,53","2,40","2,40","0,40","6,00","2,53","3,07","0,93","1,47","0,40","1,20","0,67","0,00","0,27","0,53","11,07","2,67","4,53","4,27","1,47","1,07","0,40","0,27","1,47","0,00","0,27","0,00","0,13","0,00","12,27","4,00","6,00","1,07","0,13","0,27","0,27","0,00","0,00","0,00","0,53","0,00"
jel09.txt,1,728,"17,33","20,88","58,38","34,75","7,69","4,40","0,00","0,00","0,14","4,12","1,92","3,30","8,38","7,55","0,14","2,06","5,22","0,14","2,75","10,71","6,46","1,37","0,41","1,79","0,00","0,27","0,00","0,14","2,75","1,65","1,10","0,27","0,00","0,00","0,00","7,01","0,41","0,00","0,14","3,43","1,65","1,10","0,27","0,69","0,27","16,76","1,92","1,10","0,69","2,20","0,69","0,82","6,59","2,61","2,75","0,27","1,10","0,41","2,47","1,37","0,14","0,00","0,69","6,18","0,82","3,16","2,47","1,37","0,82","0,55","0,27","0,69","0,96","0,00","0,27","0,00","0,00","16,35","3,02","8,93","1,37","0,00","2,75","0,00","0,00","0,00","0,00","0,27","0,00"
jel11.txt,1,648,"24,00","19,44","69,44","43,06","13,27","7,87","0,77","0,46","0,31","7,10","2,16","5,40","11,42","8,33","0,77","2,62","5,09","0,00","2,16","14,51","4,17","1,39","1,70","1,08","0,00","1,39","0,00","0,15","4,78","0,15","0,31","0,00","0,00","0,00","0,00","8,64","0,31","0,15","0,62","3,24","1,85","1,08","0,00","0,62","0,46","14,66","1,85","1,54","0,31","3,09","0,77","0,77","5,09","1,70","2,16","0,62","0,93","0,46","0,62","0,46","0,31","0,00","0,31","8,64","1,23","5,25","2,31","2,93","1,08","0,93","0,15","2,31","0,77","0,00","0,15","0,15","0,00","14,66","4,17","5,09","1,23","0,00","0,00","0,00","0,00","3,86","0,00","0,00","0,31"
jel12.txt,1,414,"19,71","20,29","70,29","45,41","17,39","8,94","1,69","0,24","1,21","7,00","2,17","8,45","10,14","11,35","1,69","3,14","7,97","0,00","3,62","14,49","3,38","1,69","0,72","1,45","0,00","1,93","0,00","1,21","4,11","0,00","2,42","0,00","0,00","0,00","0,00","8,45","0,48","0,00","0,72","1,93","0,48","1,45","0,24","0,48","0,97","20,53","2,66","1,69","0,48","1,45","0,48","0,97","5,56","0,72","3,14","0,72","1,21","0,72","0,48","0,24","0,00","0,00","0,24","6,28","1,45","3,38","1,93","4,11","1,45","1,21","0,00","0,00","0,24","0,72","0,24","0,00","0,00","8,21","4,83","2,17","0,48","0,00","0,72","0,00","0,00","0,00","0,00","0,00","0,00"
jel13.txt,1,760,"20,54","20,13","78,03","50,26","17,89","11,71","1,58","0,00","0,26","9,47","3,82","6,18","13,16","11,71","1,45","1,71","9,61","0,00","4,74","13,16","5,39","2,24","1,45","2,24","0,13","1,45","0,13","0,13","3,16","1,18","1,32","0,39","0,00","0,00","0,00","10,39","0,13","0,26","0,79","4,87","1,18","3,55","0,26","2,24","1,05","17,50","2,50","0,53","0,53","2,50","1,45","0,13","6,05","2,37","3,82","0,39","2,50","0,39","1,97","0,66","0,66","0,26","0,66","10,26","2,24","5,66","3,16","1,71","1,05","0,92","0,39","0,53","0,26","0,26","0,13","0,13","0,00","11,84","4,61","4,87","1,58","0,13","0,39","0,00","0,00","0,00","0,00","0,26","0,00"
jel14.txt,1,610,"21,03","18,20","69,02","46,56","11,80","6,72","0,49","0,00","0,00","6,23","1,97","5,08","13,44","5,74","0,49","0,98","4,26","0,00","2,62","13,28","5,57","2,13","1,48","3,11","0,33","0,82","0,00","0,16","2,13","0,33","0,66","0,49","0,00","0,00","0,00","7,21","0,49","0,33","0,49","2,46","1,97","0,66","0,00","0,33","0,16","16,72","1,31","0,82","1,15","3,77","1,15","0,49","4,59","3,28","2,46","0,49","0,66","1,15","1,64","0,82","0,33","0,33","0,16","7,38","2,30","3,77","1,97","2,13","1,97","0,82","0,16","1,97","0,16","0,16","0,66","0,00","0,00","13,28","4,59","7,05","1,31","0,16","0,16","0,00","0,00","0,00","0,00","0,00","0,00"
jel15.txt,1,572,"13,95","19,06","73,25","43,53","13,46","7,34","0,17","0,00","0,35","6,82","2,27","6,12","10,66","9,62","1,57","2,27","6,64","0,00","2,97","14,16","2,97","2,27","1,22","4,72","0,17","1,40","0,00","0,35","4,37","1,22","1,22","1,22","0,00","0,17","0,00","9,44","0,17","0,00","0,35","3,15","1,75","0,70","0,17","0,52","0,00","18,53","2,80","2,27","2,45","2,45","0,87","0,70","4,72","1,22","3,50","0,70","1,05","1,05","0,35","0,17","0,17","0,00","0,00","6,29","1,57","3,67","1,22","4,02","2,62","0,70","0,35","1,40","1,40","0,00","0,00","0,17","0,00","16,26","7,17","2,10","0,17","0,00","0,00","0,00","0,00","6,64","0,00","0,00","0,17"
jel16.txt,1,670,"27,92","22,54","71,49","47,31","13,28","7,91","0,15","0,60","0,30","7,76","1,79","5,37","13,58","10,15","1,34","2,39","6,72","0,00","2,99","13,88","5,07","1,19","1,64","6,87","0,00","0,60","0,00","0,30","3,28","1,04","1,19","0,00","0,00","0,00","0,00","7,31","0,60","0,00","0,15","2,54","1,94","0,90","0,60","0,00","0,60","17,31","1,64","0,45","0,90","2,54","2,39","0,60","5,82","2,84","2,24","0,30","0,15","0,60","1,19","0,45","0,15","0,00","0,60","8,66","1,34","5,67","2,84","3,13","1,79","0,00","0,00","1,34","0,00","0,15","0,45","0,00","0,00","15,07","4,03","8,21","1,19","0,15","0,30","0,00","0,30","0,00","0,00","0,90","0,00"
jel17.txt,1,583,"25,35","17,84","66,90","40,65","13,04","6,35","0,00","0,00","0,51","6,17","2,06","6,69","11,32","8,92","1,03","2,92","5,32","0,00","2,92","13,38","3,26","2,57","0,34","1,20","0,00","0,86","0,00","0,00","5,15","0,51","0,69","0,34","0,00","0,00","0,00","8,40","0,00","0,00","0,17","2,40","1,03","0,86","0,17","0,69","0,17","19,90","2,57","1,72","0,69","2,40","1,20","0,34","5,32","1,37","2,06","0,17","0,86","0,86","0,34","0,34","0,00","0,00","0,00","7,38","1,89","3,77","2,40","2,06","1,72","0,86","0,17","1,03","0,86","0,00","0,00","0,00","0,00","17,67","3,95","3,77","1,37","0,00","0,00","0,00","0,00","8,23","0,00","0,34","0,00"
jel18.txt,1,236,"23,60","22,46","68,22","44,49","14,41","9,75","0,85","0,00","1,27","8,90","2,54","4,66","10,17","6,78","0,00","3,39","3,39","0,00","2,54","18,64","1,69","1,27","0,42","1,69","0,00","2,12","0,00","0,00","2,12","0,00","2,12","0,42","0,00","0,00","0,00","10,59","0,85","1,27","0,42","1,69","1,27","0,42","0,00","0,42","0,00","13,14","2,97","1,69","1,27","0,85","0,85","0,42","2,97","0,85","1,69","0,00","0,85","0,42","0,85","0,42","0,42","0,42","0,42","5,51","2,12","2,97","0,42","3,39","0,00","1,69","0,42","2,12","0,00","0,00","0,00","0,00","0,00","24,15","4,24","8,90","0,00","0,00","0,00","0,00","0,00","9,32","0,00","1,69","0,00"
jel19.txt,1,278,"39,71","19,06","61,15","41,73","11,87","5,76","0,00","0,00","0,36","5,76","0,36","6,12","15,11","5,76","0,36","2,16","3,24","0,00","1,08","13,67","2,88","0,00","2,88","2,16","0,00","0,72","0,00","0,72","3,24","0,00","0,72","0,00","0,00","0,00","0,00","2,52","0,00","0,36","0,36","1,80","0,00","1,80","0,36","0,72","0,72","13,67","1,80","1,80","0,00","0,72","0,00","0,00","4,32","0,36","0,72","0,00","0,36","0,36","0,00","0,00","0,00","0,00","0,00","6,12","1,44","3,24","1,44","2,52","1,08","0,36","0,00","1,08","0,00","1,80","0,00","0,00","0,00","12,23","2,52","3,24","0,36","0,00","0,00","0,00","0,00","5,76","0,00","0,00","0,36"
jel20.txt,1,459,"30,60","23,09","68,41","49,46","14,81","9,80","1,09","0,22","0,22","8,50","4,14","5,01","12,20","6,32","0,44","1,96","3,92","0,00","2,61","16,99","3,70","1,31","2,61","1,53","0,00","0,65","0,00","0,00","0,87","0,00","0,65","1,53","0,22","0,00","0,00","10,68","1,31","0,00","0,44","3,27","1,31","1,96","0,00","0,44","1,09","12,64","1,53","0,44","0,44","1,53","0,65","0,44","6,97","0,22","1,74","0,22","0,44","0,44","1,31","0,44","0,00","0,22","1,09","6,54","1,31","3,92","1,96","3,49","1,53","2,40","1,09","0,87","0,44","0,87","0,22","0,00","0,00","11,98","3,05","7,19","0,87","0,00","0,00","0,00","0,44","0,00","0,00","0,44","0,00"
lm01.txt,1,1019,"26,13","20,51","70,66","46,32","13,15","8,93","0,39","0,00","1,08","8,54","1,37","4,22","13,74","7,46","0,29","2,06","4,32","0,00","3,43","14,23","6,38","0,98","1,67","1,47","0,00","0,29","0,00","0,00","2,16","0,39","0,49","0,00","0,00","0,00","0,00","7,26","0,39","0,00","0,20","2,75","1,18","1,28","0,10","0,29","0,20","19,04","2,06","1,77","0,59","1,86","1,18","0,88","6,18","1,08","2,55","0,29","0,59","0,49","1,37","0,39","0,10","0,00","1,08","7,65","2,06","3,43","2,75","3,63","2,94","0,79","0,10","1,86","0,59","0,10","0,29","0,00","0,00","8,83","3,63","4,32","0,29","0,00","0,20","0,10","0,00","0,00","0,00","0,20","0,10"
lm02.txt,1,1002,"34,55","25,15","69,96","46,21","11,88","7,09","0,10","0,40","0,50","6,79","2,10","4,79","11,88","6,69","0,80","1,10","4,49","0,00","3,19","15,27","5,79","1,30","1,60","2,59","0,00","0,30","0,10","0,20","1,60","0,80","1,40","0,40","0,20","0,00","0,00","6,59","0,30","0,20","0,40","4,19","2,00","2,20","0,60","1,10","0,20","19,16","1,90","1,40","0,40","3,69","1,30","1,00","5,89","2,79","1,60","0,30","0,50","0,20","1,10","0,30","0,40","0,10","0,60","7,09","1,40","2,79","2,79","2,89","2,59","0,70","0,00","1,00","0,00","0,20","0,20","0,00","0,00","11,28","2,59","7,09","0,20","0,00","0,30","0,00","0,00","1,00","0,00","0,00","0,10"
lm03.txt,1,1042,"26,72","20,92","70,25","48,56","12,19","8,64","0,19","0,00","0,58","8,25","2,40","3,55","12,67","5,57","0,19","1,06","3,74","0,00","3,74","17,27","5,37","1,92","1,25","2,88","0,00","0,10","0,00","0,00","0,96","0,29","0,77","0,29","0,00","0,00","0,00","8,35","0,19","0,29","0,48","4,03","1,73","2,02","0,38","0,77","0,48","14,78","1,25","0,96","0,77","2,11","1,34","0,48","5,85","1,92","2,02","0,67","0,48","0,29","0,86","0,29","0,00","0,29","0,48","8,54","1,25","4,51","2,78","2,40","2,78","1,15","0,00","0,48","0,00","0,19","0,10","0,00","0,00","9,40","3,65","5,09","0,38","0,00","0,10","0,00","0,00","0,00","0,00","0,19","0,00"
lm04.txt,1,1215,"28,26","23,95","69,38","45,68","12,84","7,82","0,00","0,00","0,25","7,65","2,14","5,02","13,91","8,56","0,49","1,32","6,26","0,00","3,37","14,49","5,68","1,15","1,65","1,65","0,08","0,74","0,00","0,08","1,65","0,66","1,23","0,16","0,00","0,00","0,00","5,93","0,08","0,25","0,33","3,70","1,89","1,48","0,66","0,58","0,41","19,59","2,06","1,98","0,66","2,14","1,15","0,41","6,09","2,14","2,14","0,33","0,74","0,25","1,07","0,25","0,08","0,08","0,74","8,89","1,98","4,44","2,88","3,37","2,55","0,91","0,08","1,32","0,41","0,25","0,25","0,00","0,00","8,23","3,46","4,12","0,16","0,08","0,08","0,00","0,00","0,16","0,00","0,00","0,16"
lm05.txt,1,895,"33,15","19,44","70,61","48,49","11,28","6,82","0,00","0,00","0,22","6,70","1,90","4,47","11,73","7,71","0,22","1,12","6,26","0,00","3,46","18,44","6,15","1,01","1,34","3,24","0,11","0,22","0,00","0,00","1,45","0,11","1,45","0,56","0,00","0,00","0,00","6,82","1,23","0,34","0,22","3,58","2,12","1,23","0,34","0,56","0,22","18,66","2,01","1,01","1,01","3,13","0,56","1,01","6,37","2,57","2,79","0,22","0,56","0,45","2,01","0,11","0,45","0,00","1,56","9,83","2,23","4,69","3,58","2,57","2,68","0,89","0,56","0,56","0,34","0,34","0,45","0,00","0,00","9,05","3,02","5,59","0,11","0,00","0,00","0,00","0,00","0,00","0,00","0,22","0,11"
lm06.txt,1,949,"32,72","19,39","75,66","49,00","14,86","8,64","0,32","0,11","1,26","8,01","1,48","6,22","12,75","8,75","0,42","0,95","6,74","0,11","2,95","15,07","5,48","1,69","1,79","1,05","0,00","0,21","0,00","0,42","2,95","0,53","1,90","0,00","0,00","0,32","0,00","9,17","0,11","0,00","0,21","2,85","2,11","0,74","0,11","0,00","0,00","21,18","3,58","1,37","2,11","2,63","1,37","0,21","6,01","1,90","2,11","0,42","1,05","0,11","0,32","0,11","0,00","0,00","0,21","10,33","2,00","4,21","4,21","2,32","1,48","0,74","0,42","0,63","0,32","0,42","0,32","0,00","0,00","11,91","2,95","7,27","0,32","0,00","0,21","0,00","0,00","0,32","0,84","0,00","0,00"
lm07.txt,1,963,"24,69","18,69","72,07","46,83","12,15","7,17","0,21","0,00","0,10","6,85","1,35","4,98","12,15","9,66","0,10","0,73","7,06","0,00","4,78","15,89","6,54","2,08","1,87","1,04","0,00","0,42","0,00","0,00","2,39","0,42","1,25","0,10","0,00","0,00","0,00","6,33","0,21","0,10","0,31","2,91","2,18","0,83","0,52","0,10","0,31","19,73","2,60","1,35","1,45","2,18","1,56","0,83","5,40","2,28","2,80","0,73","0,42","0,31","1,77","0,62","0,10","0,00","1,04","8,52","3,32","4,05","2,08","4,26","3,95","0,21","0,52","0,52","0,31","0,10","0,31","0,10","0,00","10,49","3,32","4,15","0,21","0,00","1,35","0,00","0,00","1,45","0,00","0,00","0,00"
lm08.txt,1,1081,"30,03","24,05","69,38","45,88","10,92","6,01","0,00","0,00","0,28","5,83","1,94","4,90","11,56","6,94","0,37","0,83","5,46","0,00","3,70","15,73","5,74","1,39","2,22","1,30","0,00","0,09","0,00","0,09","0,83","0,93","0,93","0,83","0,00","0,00","0,00","7,49","0,28","0,37","0,37","2,68","1,48","1,76","0,46","0,93","0,37","16,74","1,57","1,85","0,37","2,41","1,02","0,65","5,37","1,94","1,76","0,09","0,46","0,28","1,48","0,37","0,37","0,19","0,83","8,33","1,39","3,61","3,61","3,15","2,22","0,56","0,28","2,41","0,09","0,83","0,28","0,00","0,00","11,10","3,24","4,72","0,28","0,00","0,09","0,00","0,00","0,37","2,04","0,37","0,00"
lm09.txt,1,1277,"23,22","19,50","69,69","46,91","14,64","8,30","0,16","0,00","0,78","8,07","2,11","6,34","12,84","8,61","0,47","2,35","5,40","0,00","3,29","13,78","5,72","2,04","1,57","1,49","0,00","0,47","0,00","0,08","2,66","0,23","1,33","0,08","0,08","0,00","0,00","7,99","0,16","0,31","0,16","2,66","1,72","0,63","0,08","0,16","0,00","20,44","2,90","1,57","1,25","2,74","1,33","0,70","4,86","2,11","2,35","0,63","0,78","0,16","0,78","0,23","0,00","0,16","0,47","7,67","1,96","3,29","2,82","2,27","2,43","0,47","0,08","0,39","0,08","0,00","0,23","0,00","0,00","10,96","3,76","4,46","0,39","0,00","0,63","0,00","0,00","1,72","0,00","0,00","0,00"
lm10.txt,1,1221,"23,94","21,38","73,71","49,88","13,60","8,35","0,16","0,08","0,90","7,78","2,29","5,24","13,60","8,27","0,66","2,13","5,16","0,00","4,26","16,38","5,16","2,21","2,38","2,13","0,00","0,57","0,00","0,08","1,64","0,66","1,80","0,41","0,00","0,00","0,00","6,63","0,33","0,08","0,08","3,77","1,15","1,97","0,57","1,15","0,41","19,66","2,21","1,15","1,47","3,19","1,39","0,74","4,59","2,62","1,80","0,00","0,49","0,66","1,64","0,41","0,74","0,08","0,66","7,70","2,46","2,87","2,78","3,77","3,28","0,57","0,16","0,98","0,33","0,25","0,41","0,00","0,00","10,73","3,60","4,42","0,41","0,00","0,57","0,00","0,00","1,64","0,00","0,00","0,08"
